market,period,window,horizon,tail_prob,spec_name,dependent,spec,n_obs,r2,adj_r2,aic,bic,param,coef,std_err_hac,t_hac,pvalue_hac
shares,baseline_2018,1008,21,0.025,dr_only,future_tail_event,dr_es_concentration,52,0.1207993143144422,0.103215300600731,71.54214315009531,75.44463058725817,dr_es_concentration,-4.499989503582112,1.2522780502560256,-3.593442768291035,0.0003263373534146
shares,baseline_2018,1008,21,0.025,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,52,0.3165466664679033,0.1893925579037921,72.44569329568202,90.00688676291486,dq_es,7.440108929594324,4.990881438276087,1.4907404677126992,0.1360296470605066
shares,baseline_2018,1008,21,0.025,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,52,0.3165466664679033,0.1893925579037921,72.44569329568202,90.00688676291486,dr_es_concentration,-31.900858110263776,11.330449300708956,-2.8154980675186208,0.0048701689845012
shares,baseline_2018,1008,21,0.05,dq_dr,future_tail_event,dq_es+dr_es_concentration,52,0.1449920821353437,0.1100937997735209,72.63982653818226,78.49355769392655,dq_es,1.45980731942353,0.9175078230480278,1.5910570817521137,0.1115967300924482
shares,baseline_2018,1008,21,0.05,dq_dr,future_tail_event,dq_es+dr_es_concentration,52,0.1449920821353437,0.1100937997735209,72.63982653818226,78.49355769392655,dr_es_concentration,-4.151213769483345,1.067678760423365,-3.8880737571638777,0.000101042924748
shares,baseline_2018,1008,21,0.05,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,52,0.1699478315492124,0.1180695710210382,73.0994733246304,80.9044481989561,dq_es,0.6268071541562737,1.0285849531564126,0.6093878315376813,0.5422674016279353
shares,baseline_2018,1008,21,0.05,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,52,0.1699478315492124,0.1180695710210382,73.0994733246304,80.9044481989561,dr_es_concentration,-15.205332679057626,7.066423805728134,-2.151771970813863,0.0314153184699949
shares,baseline_2018,1008,21,0.05,dq_only,future_tail_event,dq_es,52,1.5672564523727672e-05,-0.0199840139841858,78.78452812868827,82.68701556585113,dq_es,-0.0320959416273105,1.4297937071044258,-0.0224479527835593,0.9820906291852484
shares,baseline_2018,1008,21,0.05,dr_only,future_tail_event,dr_es_concentration,52,0.1187096337412704,0.1010838264160958,72.21420085693575,76.11668829409861,dr_es_concentration,-3.382103332272427,0.8319599509222441,-4.06522372684322,4.7986407618559455e-05
shares,baseline_2018,1008,21,0.05,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,52,0.2559302631974516,0.1174986842574424,77.41307626186216,94.974269729095,dq_es,8.293075511900078,4.215006822929687,1.9675117645802251,0.0491242409711562
shares,baseline_2018,1008,21,0.05,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,52,0.2559302631974516,0.1174986842574424,77.41307626186216,94.974269729095,dr_es_concentration,-31.80167627151057,9.836530346652957,-3.2330176546785743,0.0012248999259327
shares,baseline_2018,1008,63,0.025,dq_dr,future_tail_event,dq_es+dr_es_concentration,50,0.2617443409861182,0.2303292065599955,52.64711153403664,58.38318055032108,dq_es,4.634291861534224,1.8244952281818,2.540040549271552,0.011083961736778
shares,baseline_2018,1008,63,0.025,dq_dr,future_tail_event,dq_es+dr_es_concentration,50,0.2617443409861182,0.2303292065599955,52.64711153403664,58.38318055032108,dr_es_concentration,-9.332184794899693,3.1860755265416563,-2.929053224619997,0.0033999619810984
shares,baseline_2018,1008,63,0.025,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,50,0.2703222616963607,0.2227345831113407,54.06275134682375,61.71084336853633,dq_es,4.920139643520624,2.008752182659332,2.4493512370485573,0.0143113814168022
shares,baseline_2018,1008,63,0.025,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,50,0.2703222616963607,0.2227345831113407,54.06275134682375,61.71084336853633,dr_es_concentration,-16.482951757777663,11.146599677749878,-1.47874259723168,0.1392091228478379
shares,baseline_2018,1008,63,0.025,dq_only,future_tail_event,dq_es,50,0.0007965749188993,-0.0200201631036234,65.78052156355686,69.60456757441315,dq_es,-0.2311583547508724,0.7385100159759095,-0.3130063909091423,0.7542758067100652
shares,baseline_2018,1008,63,0.025,dr_only,future_tail_event,dr_es_concentration,50,0.1256418594312307,0.1074260648360481,59.10710540910456,62.931151419960855,dr_es_concentration,-4.222013688081517,2.038219745263765,-2.0714222290762607,0.0383193553302519
shares,baseline_2018,1008,63,0.025,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,50,0.4284343017791644,0.3169092874921722,51.85157393934071,69.05978098819402,dq_es,9.52021169810224,4.464406158502955,2.1324698873936336,0.0329682374258847
shares,baseline_2018,1008,63,0.025,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,50,0.4284343017791644,0.3169092874921722,51.85157393934071,69.05978098819402,dr_es_concentration,-30.30069826493404,13.362338424182438,-2.2676194317977663,0.0233524122763571
