secid,n_obs,n_days,date_min,date_max,zero_share,abs_q99,abs_max,ann_vol,es_975,hill_alpha,period_days,coverage,passes_basic,prefix_preferred,selected,period,market
VSMO,2873,2873,2015-01-05,2026-05-15,0.05221023320570832,0.07817412809774181,0.312572621296907,0.3118972436090649,0.05344726427695809,2.634340297509655,2873,1.0,True,True,True,full_2015,shares
NKNC,2873,2873,2015-01-05,2026-05-15,0.05360250609119387,0.08104752861419284,0.363044392224212,0.3627839451542605,0.06455277817194367,2.956487601796551,2873,1.0,True,True,True,full_2015,shares
KMAZ,2873,2873,2015-01-05,2026-05-15,0.05673512008353637,0.08839528784652473,0.33512784923522,0.3705508203928475,0.059153001756903315,3.1730978391230904,2873,1.0,True,True,True,full_2015,shares
MRKU,2873,2873,2015-01-05,2026-05-15,0.05917159763313609,0.0788030328486254,0.36998052618263,0.3740159550016794,0.06604690760649497,2.7596762993068507,2873,1.0,True,True,True,full_2015,shares
USBN,2873,2873,2015-01-05,2026-05-15,0.059519665854507485,0.1238351435607442,0.925153419132001,0.604660913843698,0.08636200998114278,2.430316451927991,2873,1.0,True,True,True,full_2015,shares
LSNGP,2873,2873,2015-01-05,2026-05-15,0.06021580229725026,0.07888686474173796,0.397920378207487,0.3514618615745319,0.058946959455308624,1.8338406332066426,2873,1.0,True,True,True,full_2015,shares
MRKK,2873,2873,2015-01-05,2026-05-15,0.06056387051862165,0.10915469314756394,0.242071561199729,0.42488315743286437,0.0791348033570444,2.8931013026797596,2873,1.0,True,True,True,full_2015,shares
STSBP,2873,2873,2015-01-05,2026-05-15,0.06369648451096414,0.10300304958698552,0.310577850703884,0.4377445614857992,0.07784860078454112,3.165032647616066,2873,1.0,True,True,True,full_2015,shares
LSNG,2873,2873,2015-01-05,2026-05-15,0.06439262095370693,0.10026250577612889,0.47038465420748,0.48480830399467084,0.07808263041919211,2.529841783605854,2873,1.0,True,True,True,full_2015,shares
MRKS,2873,2873,2015-01-05,2026-05-15,0.06439262095370693,0.1494378849101063,0.380055392582796,0.5489818758993291,0.08258129449286036,3.0928344391705873,2873,1.0,True,True,True,full_2015,shares
KZOSP,2873,2873,2015-01-05,2026-05-15,0.0685694396101636,0.14277495862650094,0.36254006339113,0.567257055898794,0.09438671535557092,2.186881059810525,2873,1.0,True,True,True,full_2015,shares
SVAV,2873,2873,2015-01-05,2026-05-15,0.07344239470936303,0.0868418303473238,0.369360103466048,0.38637477937991815,0.060022905643734054,3.435800752397952,2873,1.0,True,True,True,full_2015,shares
LNZL,2873,2873,2015-01-05,2026-05-15,0.07379046293073442,0.16780293289583015,0.511948588510614,0.5779880603572984,0.1191130210663702,2.379408597642256,2873,1.0,True,True,True,full_2015,shares
KMEZ,2873,2873,2015-01-05,2026-05-15,0.07692307692307693,0.12268764488904657,0.335792195792557,0.4850368976471818,0.07991470363484389,2.444952561784121,2873,1.0,True,True,True,full_2015,shares
UTAR,2873,2873,2015-01-05,2026-05-15,0.0776192133658197,0.09557162829108577,0.335549408086463,0.43105853373011754,0.06772881985630357,3.5665277982288908,2873,1.0,True,True,True,full_2015,shares
STSB,2873,2873,2015-01-05,2026-05-15,0.08005569091541942,0.14679211659124822,0.339936443318882,0.576227119139863,0.10171816345062641,2.23486968339498,2873,1.0,True,True,True,full_2015,shares
KZOS,2873,2873,2015-01-05,2026-05-15,0.08144796380090498,0.07155617730048303,0.28179624027452,0.3258679003710461,0.05862268885778816,2.9482562987594347,2873,1.0,True,True,True,full_2015,shares
TTLK,2873,2873,2015-01-05,2026-05-15,0.0838844413505047,0.08671013156028044,0.313198667833604,0.3797542775752986,0.06976101812084573,2.5273250790525474,2873,1.0,True,True,True,full_2015,shares
LNZLP,2873,2873,2015-01-05,2026-05-15,0.09189001044204664,0.13913973291687748,0.387183063270715,0.5319147737209605,0.10949598836193408,2.3361602356845665,2873,1.0,True,True,True,full_2015,shares
ROST,2873,2873,2015-01-05,2026-05-15,0.09397841977027498,0.11235303903034241,0.335472736288129,0.49442000342634446,0.081249846952519,3.5255148131984893,2873,1.0,True,True,True,full_2015,shares
SARE,2873,2873,2015-01-05,2026-05-15,0.09397841977027498,0.1772801089499554,0.482899799003089,0.7224431499990511,0.12740786033158796,2.6000368559046394,2873,1.0,True,True,True,full_2015,shares
YKEN,2873,2873,2015-01-05,2026-05-15,0.09432648799164636,0.12166091691888518,0.334913997116199,0.5173458576153644,0.09080102452110222,2.7019104033722403,2873,1.0,True,True,True,full_2015,shares
MGTSP,2873,2873,2015-01-05,2026-05-15,0.09537069265576052,0.10333126003896369,0.475687769600725,0.44427088238966295,0.07903344507094896,1.6212163146672092,2873,1.0,True,True,True,full_2015,shares
KROT,2873,2873,2015-01-05,2026-05-15,0.09571876087713192,0.1693712595452492,0.473902269661393,0.6457239180988702,0.10822938248989608,2.438187652886857,2873,1.0,True,True,True,full_2015,shares
PMSBP,2873,2873,2015-01-05,2026-05-15,0.09815523842673164,0.09646502032355378,0.207014169384326,0.35780542582950675,0.0674615942200508,2.655424947166682,2873,1.0,True,True,True,full_2015,shares
DIOD,2873,2873,2015-01-05,2026-05-15,0.09989557953358859,0.10927578842750642,0.335070694695925,0.4393338219768368,0.0714701281466567,2.443438928458235,2873,1.0,True,True,True,full_2015,shares
TGKBP,2873,2873,2015-01-05,2026-05-15,0.10476853463278803,0.18615052769931542,0.343930319668417,0.6437500929218832,0.10695721863228762,2.6517240131507775,2873,1.0,True,True,True,full_2015,shares
GMKN,2873,2873,2015-01-05,2026-05-15,0.013922728854855551,0.05642466323445246,4.58896109420204,1.3906607479838349,0.11416950466086852,2.5038056836906954,2873,1.0,False,True,False,full_2015,shares
VTBR,2873,2873,2015-01-05,2026-05-15,0.01983988861816916,0.07013446155281962,8.44485997955705,2.5252491103227266,0.061813691696028655,2.643545272922405,2873,1.0,False,True,False,full_2015,shares
PLZL,2873,2873,2015-01-05,2026-05-15,0.02262443438914027,0.07030704915698296,2.30846723015492,0.7682260556563705,0.09189224195489461,2.323298089465942,2873,1.0,False,True,False,full_2015,shares
TRNFP,2873,2873,2015-01-05,2026-05-15,0.024712843717368604,0.06234421047454249,4.64620472434631,1.4186109384039085,0.12337996732164365,2.0363843836565056,2873,1.0,False,True,False,full_2015,shares
ROLO,2873,2873,2015-01-05,2026-05-15,0.0964148973198747,0.16085898296541404,4.60454184792155,1.6488084032838035,0.17176497665437465,2.105676636361721,2873,1.0,False,True,False,full_2015,shares
VLHZ,2873,2873,2015-01-05,2026-05-15,0.10581273929690219,0.11327934653619537,0.336806740722007,0.4793752095506941,0.08199077943361524,2.730953151619344,2873,1.0,True,True,False,full_2015,shares
ZILL,2873,2873,2015-01-05,2026-05-15,0.10685694396101636,0.13800461111726597,0.462035459596559,0.5521859017480288,0.09533075738774076,2.710629225774126,2873,1.0,True,True,False,full_2015,shares
PMSB,2873,2873,2015-01-05,2026-05-15,0.10929342151061608,0.08835227051589277,0.292904016432933,0.37144035024046645,0.06678112818164336,2.7466334738654044,2873,1.0,True,True,False,full_2015,shares
RKKE,2873,2873,2015-01-05,2026-05-15,0.10964148973198747,0.1451095288927769,0.349467705533783,0.5291628308445118,0.08222698924504449,3.1273261256156535,2873,1.0,True,True,False,full_2015,shares
SAREP,2873,2873,2015-01-05,2026-05-15,0.10998955795335885,0.1672102053457969,0.379338803515944,0.6357403885737041,0.10795492599875785,2.850838690879722,2873,1.0,True,True,False,full_2015,shares
UKUZ,2873,2873,2015-01-05,2026-05-15,0.11103376261747303,0.12270973431855085,0.511366018267118,0.5552172048499079,0.09219368909923387,2.929395301619543,2873,1.0,True,True,False,full_2015,shares
CNTLP,2873,2873,2015-01-05,2026-05-15,0.11416637660981552,0.11405853233208524,0.335260849434916,0.4875553805778196,0.07664237362333727,3.2095570534863866,2873,1.0,True,True,False,full_2015,shares
BRZL,2873,2873,2015-01-05,2026-05-15,0.11521058127392969,0.10381574630218374,0.335664808236612,0.4307796797781272,0.07754250834400565,2.446120573774051,2873,1.0,True,True,False,full_2015,shares
CNTL,2873,2873,2015-01-05,2026-05-15,0.1211277410372433,0.1167077735064712,0.335759478216127,0.48959795519513716,0.08452589290534787,2.7806306673256294,2873,1.0,True,True,False,full_2015,shares
HIMCP,2873,2873,2015-01-05,2026-05-15,0.12286808214410025,0.13141734006488753,0.38482771267252,0.5457282814921229,0.09260322076222031,3.008916814971585,2873,1.0,True,True,False,full_2015,shares
KUZB,2873,2873,2015-01-05,2026-05-15,0.12321615036547164,0.18306571941378605,0.508810607971582,0.6313454403378509,0.11812499764748398,1.8089765185504256,2873,1.0,True,True,False,full_2015,shares
ARSA,2873,2873,2015-01-05,2026-05-15,0.12356421858684302,0.12376804544478302,0.314549101417708,0.4855721862082105,0.08581634949799057,2.565471510563995,2873,1.0,True,True,False,full_2015,shares
KROTP,2873,2873,2015-01-05,2026-05-15,0.12356421858684302,0.16660879208927756,0.468163702323728,0.635267272529001,0.10276900573687234,2.288415617462043,2873,1.0,True,True,False,full_2015,shares
TGKN,2873,2873,2015-01-05,2026-05-15,0.12495649147232858,0.11724107100903963,0.333584308367267,0.48555675531512243,0.07890111712109454,2.84882785389491,2873,1.0,True,True,False,full_2015,shares
MFGSP,2873,2873,2015-01-05,2026-05-15,0.12600069613644274,0.09973136309297552,0.473386455249356,0.4275292175367317,0.07626556611987621,2.4101580112158785,2873,1.0,True,True,False,full_2015,shares
ASSB,2873,2873,2015-01-05,2026-05-15,0.1301775147928994,0.14960227171049373,0.358347185131095,0.6012053338394012,0.10360442824945558,2.4968446476205615,2873,1.0,True,True,False,full_2015,shares
ZVEZ,2873,2873,2015-01-05,2026-05-15,0.13296206056387053,0.21122996859983564,0.497281398658234,0.7365519611886228,0.13295605053854836,1.7809479323743207,2873,1.0,True,True,False,full_2015,shares
KRKNP,2873,2873,2015-01-05,2026-05-15,0.13400626522798467,0.07268218519343993,0.341643176037445,0.3107863305908055,0.06119437951160754,1.636851726760433,2873,1.0,True,True,False,full_2015,shares
TORSP,2873,2873,2015-01-05,2026-05-15,0.13644274277758442,0.09453092726684674,0.270168489959073,0.4039688512161508,0.07307442983568231,2.2162118684189562,2873,1.0,True,True,False,full_2015,shares
RGSS,2873,2873,2015-01-05,2026-05-15,0.13992342499129828,0.1125140979352266,2.38558201256501,0.8433020125114892,0.11244768517151377,2.1059021358133276,2873,1.0,False,True,False,full_2015,shares
YKENP,2873,2873,2015-01-05,2026-05-15,0.142359902540898,0.11422269355406002,0.2928234719522,0.4770445499357589,0.09332363439343447,2.9819685118923234,2873,1.0,True,True,False,full_2015,shares
AMEZ,2873,2873,2015-01-05,2026-05-15,0.14723285764009747,0.11578310945325584,0.335751044820555,0.4617611802438601,0.0758166343565633,3.1437239757929945,2873,1.0,True,True,False,full_2015,shares
KRSBP,2873,2873,2015-01-05,2026-05-15,0.1521058127392969,0.11224250016018131,0.394079785883039,0.45425317812385624,0.08755977509842708,2.1718219729868053,2873,1.0,True,True,False,full_2015,shares
KRSB,2873,2873,2015-01-05,2026-05-15,0.15419422206752523,0.10528259633307453,0.481838086892738,0.4404775800531268,0.08174063733782841,2.1565293836505104,2873,1.0,True,True,False,full_2015,shares
KRKOP,2873,2873,2015-01-05,2026-05-15,0.154890358510268,0.2057391318040637,0.357609086930529,0.6643038620558187,0.11865338587204742,2.7111573139274165,2873,1.0,True,True,False,full_2015,shares
KAZT,2873,2873,2015-01-05,2026-05-15,0.15628263139575357,0.08338889728524854,0.367535296467716,0.40623462080456424,0.06939761154479848,2.5461003944666047,2873,1.0,True,True,False,full_2015,shares
NKSH,2873,2873,2015-01-05,2026-05-15,0.15663069961712495,0.11707919671803227,0.362099020353365,0.4785026047979895,0.08002866971340385,4.104625372650887,2873,1.0,True,True,False,full_2015,shares
MAGE,2873,2873,2015-01-05,2026-05-15,0.15802297250261052,0.12419308409781078,0.303248542940306,0.5014676456222865,0.0952438723539611,2.545419446923414,2873,1.0,True,True,False,full_2015,shares
NAUK,2873,2873,2015-01-05,2026-05-15,0.15941524538809607,0.15978177965554258,0.369812899489179,0.5736941830571396,0.10781035648674098,2.4584926972751404,2873,1.0,True,True,False,full_2015,shares
RZSB,2873,2873,2015-01-05,2026-05-15,0.16011138183083884,0.1309535993278156,0.334088445265937,0.5204634121793902,0.09587127242456768,3.202829185805759,2873,1.0,True,True,False,full_2015,shares
NFAZ,2873,2873,2015-01-05,2026-05-15,0.16254785938043856,0.13680484790460423,0.364289193923978,0.5542981450861414,0.0974437799888126,2.054019094457822,2873,1.0,True,True,False,full_2015,shares
WTCM,2873,2873,2015-01-05,2026-05-15,0.16289592760180996,0.08786522212962468,0.317302320513493,0.39525986630189,0.07265921589268078,3.788549211051721,2873,1.0,True,True,False,full_2015,shares
KLSB,2873,2873,2015-01-05,2026-05-15,0.1642882004872955,0.23884432527540503,0.446144743741426,0.7576997517159411,0.14708448814786973,2.5031211786286365,2873,1.0,True,True,False,full_2015,shares
LVHK,2873,2873,2015-01-05,2026-05-15,0.16672467803689522,0.18682774313832268,0.355985050844795,0.6011021451913491,0.09733345493591444,2.4814326788736265,2873,1.0,True,True,False,full_2015,shares
UNKL,2873,2873,2015-01-05,2026-05-15,0.1677688827010094,0.162984659538018,0.499083805889307,0.6310223633733061,0.10834927331696195,2.3553689800019293,2873,1.0,True,True,False,full_2015,shares
IGST,2873,2873,2015-01-05,2026-05-15,0.17194570135746606,0.2027770152228727,0.335890164427829,0.712153425777568,0.1207277767853278,3.0621472840168384,2873,1.0,True,True,False,full_2015,shares
DZRDP,2873,2873,2015-01-05,2026-05-15,0.17229376957883746,0.13212376754274452,0.412385550952738,0.4871607403160361,0.08639177757515672,2.596411632788234,2873,1.0,True,True,False,full_2015,shares
BISVP,2873,2873,2015-01-05,2026-05-15,0.17298990602158024,0.07521224442644735,0.29098786058628,0.34964892809799425,0.0631518396127496,2.824786191149885,2873,1.0,True,True,False,full_2015,shares
OMZZP,2873,2873,2015-01-05,2026-05-15,0.1733379742429516,0.20211492176791193,0.377109882353039,0.7046246447856831,0.11138307532362862,3.331842401705564,2873,1.0,True,True,False,full_2015,shares
VGSB,2873,2873,2015-01-05,2026-05-15,0.17507831534980856,0.20095506037185082,0.416787925938429,0.7558699167181044,0.12751920242569328,2.484342665745742,2873,1.0,True,True,False,full_2015,shares
MAGEP,2873,2873,2015-01-05,2026-05-15,0.17577445179255133,0.11575108364833181,0.375880957002881,0.4972792628355667,0.09153805377766129,3.537803004627376,2873,1.0,True,True,False,full_2015,shares
MFGS,2873,2873,2015-01-05,2026-05-15,0.1771667246780369,0.0946438132542105,0.33487031397188,0.416462594650198,0.07613366257410979,2.8481853808779536,2873,1.0,True,True,False,full_2015,shares
MGTS,2873,2873,2015-01-05,2026-05-15,0.17855899756352245,0.10244064333326224,0.335992735293397,0.44854696633828556,0.07936088113783643,2.5700986648843003,2873,1.0,True,True,False,full_2015,shares
TASBP,2873,2873,2015-01-05,2026-05-15,0.17855899756352245,0.18567572732045462,0.353449712689284,0.7094357080821291,0.12479259502877287,2.8618560345085253,2873,1.0,True,True,False,full_2015,shares
KCHE,2873,2873,2015-01-05,2026-05-15,0.18656456665506438,0.1894463903211166,0.398160473729277,0.6895420385880529,0.12101246414058389,3.0219251693470737,2873,1.0,True,True,False,full_2015,shares
URKZ,2873,2873,2015-01-05,2026-05-15,0.18795683954054995,0.09245509241869071,4.40637379199063,1.3696159059629505,0.135692274564416,2.064672371538455,2873,1.0,False,True,False,full_2015,shares
SAGO,2873,2873,2015-01-05,2026-05-15,0.19039331709014967,0.13504615581550175,0.339444007010371,0.5510226308705577,0.09930205024755537,2.69052490803827,2873,1.0,True,True,False,full_2015,shares
NSVZ,2873,2873,2015-01-05,2026-05-15,0.19352593108249216,0.23001675042325745,0.465363249689233,0.7605562315565674,0.14004738295053837,2.7320210755948984,2873,1.0,True,True,False,full_2015,shares
SAGOP,2873,2873,2015-01-05,2026-05-15,0.19387399930386356,0.12496189936131351,0.338773733609492,0.5265149958209169,0.09620949723041454,2.7600684377545375,2873,1.0,True,True,False,full_2015,shares
JNOSP,2873,2873,2015-01-05,2026-05-15,0.1956143404107205,0.10655370671503837,0.478264607716679,0.46501756028921326,0.0913901820047815,2.710946955735582,2873,1.0,True,True,False,full_2015,shares
VGSBP,2873,2873,2015-01-05,2026-05-15,0.20118343195266272,0.2124259739071957,0.439814588122802,0.7556462219896235,0.13317024665630348,2.8811816638772156,2873,1.0,True,True,False,full_2015,shares
DZRD,2873,2873,2015-01-05,2026-05-15,0.20396797772363384,0.12913293740521622,0.512511964806427,0.5569079607273081,0.09744121202904174,2.916986837249504,2873,1.0,True,True,False,full_2015,shares
TASB,2873,2873,2015-01-05,2026-05-15,0.2057083188304908,0.21752679751645435,0.430934649648621,0.7685211874414738,0.13525450475673678,2.9084265914172933,2873,1.0,True,True,False,full_2015,shares
YAKG,2873,2873,2015-01-05,2026-05-15,0.20884093282283328,0.16078129608575517,0.356674943938732,0.6242942907647981,0.10859391045173211,2.129726206156662,2873,1.0,True,True,False,full_2015,shares
ABRD,2873,2873,2015-01-05,2026-05-15,0.21406195614340412,0.105360515657826,0.339215722566964,0.4454327118265434,0.08238223859401649,2.7866806845369467,2873,1.0,True,True,False,full_2015,shares
IGSTP,2873,2873,2015-01-05,2026-05-15,0.21545422902888967,0.1735384637764672,0.353806249834254,0.6503740780072962,0.10628412300514843,2.5359480414205238,2873,1.0,True,True,False,full_2015,shares
KAZTP,2873,2873,2015-01-05,2026-05-15,0.21545422902888967,0.09930271465842874,0.335750475492803,0.4125366824400424,0.07317349725543645,2.3161631323032297,2873,1.0,True,True,False,full_2015,shares
RTSBP,2873,2873,2015-01-05,2026-05-15,0.2168465019143752,0.15239059905884508,0.407793397867756,0.6063367535260915,0.10559746327377835,2.2920102668567908,2873,1.0,True,True,False,full_2015,shares
NNSBP,2873,2873,2015-01-05,2026-05-15,0.2272885485555169,0.13949193559793183,0.442014026638278,0.5719592676710692,0.10347052356096674,3.2085800824701627,2873,1.0,True,True,False,full_2015,shares
JNOS,2873,2873,2015-01-05,2026-05-15,0.24817264183780022,0.11003910557245068,0.362563086563955,0.4708336213651979,0.09413559457592574,2.5581005847342246,2873,1.0,True,True,False,full_2015,shares
KBSB,2873,2873,2015-01-05,2026-05-15,0.2513052558301427,0.14943283833652088,0.351760929136303,0.5794631591915045,0.1036224781431569,2.9184666490442543,2873,1.0,False,True,False,full_2015,shares
VJGZ,2873,2873,2015-01-05,2026-05-15,0.2711451444483119,0.16507747884682547,0.432133355190326,0.6343692654344287,0.11610240336481789,2.554140260685424,2873,1.0,False,True,False,full_2015,shares
VJGZP,2873,2873,2015-01-05,2026-05-15,0.27184128089105464,0.16977675972882747,0.433768884271016,0.6244302935547152,0.12222621959888179,2.224070637202847,2873,1.0,False,True,False,full_2015,shares
VSYD,2873,2873,2015-01-05,2026-05-15,0.27184128089105464,0.20311956481613974,0.361790044605503,0.6467853217532133,0.11559388906102683,3.113563902029812,2873,1.0,False,True,False,full_2015,shares
WTCMP,2873,2873,2015-01-05,2026-05-15,0.2732335537765402,0.0890453236013679,0.320167527596269,0.37815261580192405,0.07700735732369576,3.9438591931695925,2873,1.0,False,True,False,full_2015,shares
TORS,2873,2873,2015-01-05,2026-05-15,0.27497389488339713,0.14848057157556327,0.346921652495554,0.5324908808663433,0.09782879090570057,2.7023115253398458,2873,1.0,False,True,False,full_2015,shares
RTGZ,2873,2873,2015-01-05,2026-05-15,0.2857640097459102,0.09283929163338756,0.298153372319076,0.40853582562050916,0.07035026452773721,3.6260062728679596,2873,1.0,False,True,False,full_2015,shares
TUZA,2873,2873,2015-01-05,2026-05-15,0.2861120779672816,0.14408158019501024,0.335538093629416,0.56241909603208,0.10305678776043543,2.942974336120863,2873,1.0,False,True,False,full_2015,shares
VRSB,2873,2873,2015-01-05,2026-05-15,0.3003828750435085,0.2571936856932536,0.575364144903562,0.8595856392121344,0.17928148847308703,2.6986748137785352,2873,1.0,False,True,False,full_2015,shares
KOGK,2873,2873,2015-01-05,2026-05-15,0.30177514792899407,0.12415261688062539,4.62446508879502,1.4518495545040728,0.16292375017285665,2.4048974309776976,2873,1.0,False,True,False,full_2015,shares
CHKZ,2873,2873,2015-01-05,2026-05-15,0.31534980856247824,0.16632761815884278,0.354692782734741,0.6196006850616945,0.10471415335546702,2.7724582037099954,2873,1.0,False,True,False,full_2015,shares
NNSB,2873,2873,2015-01-05,2026-05-15,0.32370344587539157,0.19925146924548764,0.442129092479756,0.6766641441626063,0.12467284658927198,1.9736997774011966,2873,1.0,False,True,False,full_2015,shares
KCHEP,2873,2873,2015-01-05,2026-05-15,0.32718412808910546,0.1986899152033497,0.420850026947644,0.71027977865064,0.13063382790436176,2.600539109287115,2873,1.0,False,True,False,full_2015,shares
RTSB,2873,2873,2015-01-05,2026-05-15,0.3358858336233902,0.1860418997436834,0.361893859814524,0.7015060855716925,0.12491560732986762,2.7147235437526787,2873,1.0,False,True,False,full_2015,shares
KRKN,2873,2873,2015-01-05,2026-05-15,0.3466759484859032,0.10599615724749738,0.300607231314904,0.4127323799527179,0.08514941656552784,2.5217461043318927,2873,1.0,False,True,False,full_2015,shares
VRSBP,2873,2873,2015-01-05,2026-05-15,0.3605986773407588,0.2029670502692966,0.485507815781701,0.7235687843046612,0.14238674027577192,3.0114772191041617,2873,1.0,False,True,False,full_2015,shares
RUSI,2873,2873,2015-01-05,2026-05-15,0.3727810650887574,0.26329877884178327,0.470003629245736,0.7521927867758994,0.14718110950136426,1.8438041958200073,2873,1.0,False,True,False,full_2015,shares
VSYDP,2873,2873,2015-01-05,2026-05-15,0.378698224852071,0.23946286370842548,0.395612811665153,0.6797294718490781,0.12445863918356413,1.7483842487840033,2873,1.0,False,True,False,full_2015,shares
CHGZ,2873,2873,2015-01-05,2026-05-15,0.38461538461538464,0.20705942188125256,0.40020193806389,0.7350710619061983,0.1570333289917324,2.7961837508653296,2873,1.0,False,True,False,full_2015,shares
AVAN,2873,2873,2015-01-05,2026-05-15,0.3894883397145841,0.1833632800258483,0.510825623765991,0.6648026383897843,0.1392914436701408,2.310736456341665,2873,1.0,False,True,False,full_2015,shares
YRSBP,2873,2873,2015-01-05,2026-05-15,0.3933170901496693,0.19302533518439807,0.488131013838292,0.6712819925233435,0.1389082145752423,2.674441568837976,2873,1.0,False,True,False,full_2015,shares
MISB,2873,2873,2015-01-05,2026-05-15,0.3967977723633832,0.19896183644616205,0.421594490038048,0.6838749681977334,0.13559594878332562,2.166296850065756,2873,1.0,False,True,False,full_2015,shares
MISBP,2873,2873,2015-01-05,2026-05-15,0.42464323007309435,0.18809906911360386,0.337548083954676,0.6168150200076563,0.1214128477054979,1.97178398032547,2873,1.0,False,True,False,full_2015,shares
MGNZ,2873,2873,2015-01-05,2026-05-15,0.44239470936303515,0.11703960766482936,0.465166681233636,0.47534127150689814,0.08242839831309791,2.873224766328123,2873,1.0,False,True,False,full_2015,shares
YRSB,2873,2873,2015-01-05,2026-05-15,0.4716324399582318,0.24340882476781173,0.5777651064411,0.807941732451846,0.16783280526172428,2.543521090407227,2873,1.0,False,True,False,full_2015,shares
PRMB,2873,2873,2015-01-05,2026-05-15,0.5008701705534284,0.17970812379753884,0.572716411981121,0.6157858715279624,0.12003859506335784,1.9529710816805617,2873,1.0,False,True,False,full_2015,shares
KGKCP,2873,2873,2015-01-05,2026-05-15,0.5527323355377654,0.10300295974566649,0.405465108108164,0.41986959034272053,0.07801449246773383,1.802067019451752,2873,1.0,False,True,False,full_2015,shares
RDRB,2873,2873,2015-01-05,2026-05-15,0.5645666550643926,0.09773421242687673,0.523248143764548,0.41268457798102404,0.073924789254406,2.850261964489642,2873,1.0,False,True,False,full_2015,shares
KGKC,2873,2873,2015-01-05,2026-05-15,0.5746606334841629,0.111225635110224,0.510825623765991,0.4798001886661309,0.09327032422177998,1.8278742831829609,2873,1.0,False,True,False,full_2015,shares
GAZC,2873,2873,2015-01-05,2026-05-15,0.9951270449008005,0.0,0.697709926118364,0.20987692563804858,0.0,,2873,1.0,False,True,False,full_2015,shares
GAZS,2873,2873,2015-01-05,2026-05-15,0.9951270449008005,0.0,0.939197098083063,0.2804557356052155,0.0,,2873,1.0,False,True,False,full_2015,shares
GAZT,2873,2873,2015-01-05,2026-05-15,0.9958231813435433,0.0,2.9780629623404,0.8856663280786446,0.003769074089025794,,2873,1.0,False,True,False,full_2015,shares
IRAO,2863,2863,2015-01-20,2026-05-15,0.014320642682500873,0.0710500462476381,4.67579094522964,1.4412176902124825,0.06294215208053487,2.439350977964085,2873,0.9965193177862861,False,True,False,full_2015,shares
RUAL,2815,2815,2015-03-31,2026-05-15,0.009591474245115453,0.07350232464481916,0.351083905234631,0.3869762113812541,0.06842203993662618,2.71369123262546,2873,0.9798120431604594,True,True,False,full_2015,shares
RBCM,2778,2778,2015-01-05,2026-05-15,0.038876889848812095,0.10485912483983638,0.527387132354992,0.49384968316116157,0.08138682924199322,2.3362428670282083,2873,0.966933518969718,True,True,False,full_2015,shares
BLNG,2778,2778,2015-01-05,2026-05-15,0.05003599712023038,0.13382759356694146,0.681064362653823,0.5650139091585996,0.0987980535792995,2.1898428905305605,2873,0.966933518969718,True,True,False,full_2015,shares
AQUA,2766,2766,2015-06-11,2026-05-15,0.1052060737527115,0.11757937643211229,0.3590530663437,0.5038649001348496,0.09190338559084676,2.9735161138234485,2873,0.9627567003132614,True,True,False,full_2015,shares
TNSE,2762,2762,2015-06-18,2026-05-15,0.1781317885590152,0.11248394397070087,0.337770095336813,0.44988192683783196,0.07517081662949011,2.9493310515142324,2873,0.9613644274277758,True,True,False,full_2015,shares
CBOM,2752,2752,2015-07-02,2026-05-15,0.02507267441860465,0.055535070709077365,0.456239360117229,0.2762406235352587,0.04618987290927083,3.150596333016784,2873,0.9578837452140619,True,True,False,full_2015,shares
AFLT,2708,2708,2015-01-05,2025-09-18,0.014771048744460856,0.07393064124570092,0.392203913166781,0.36771095666391623,0.06679488438183923,2.4889615488203547,2873,0.9425687434737209,True,True,False,full_2015,shares
GAZA,2663,2663,2015-01-05,2026-05-15,0.082238077356365,0.09443186712508304,0.335460943765768,0.4189144913116863,0.07218600293518036,2.3078925813559796,2873,0.9269056735120084,True,True,False,full_2015,shares
PAZA,2663,2663,2015-01-05,2026-05-15,0.3379647014645137,0.24448833921639493,0.706905996731373,0.793022548604744,0.147045005007638,2.3915830883489915,2873,0.9269056735120084,False,True,False,full_2015,shares
MRSB,2656,2656,2015-01-05,2025-07-08,0.13215361445783133,0.16472740669280178,0.376949937800143,0.6070490551583126,0.11578432447828495,2.2166161794949417,2873,0.9244691959624086,True,True,False,full_2015,shares
LIFE,2648,2648,2015-01-05,2026-05-15,0.09025679758308157,0.11833754414206137,0.501775788246073,0.5265009157050031,0.09475997233729695,2.105057637372029,2873,0.9216846501914375,True,True,False,full_2015,shares
NKHP,2634,2634,2015-12-16,2026-05-15,0.08694001518602885,0.1204118441281502,0.359851710849061,0.4692183050525655,0.07859888260293584,3.1990673886961516,2873,0.916811695092238,True,True,False,full_2015,shares
GAZAP,2587,2587,2015-01-05,2026-05-15,0.1666022419791264,0.11847179409954692,0.467456784136132,0.4729669393132574,0.0924788761901595,2.303066586830367,2873,0.9004524886877828,True,True,False,full_2015,shares
LPSB,2527,2527,2015-01-05,2026-05-15,0.42421844083893945,0.2618177589149166,1.34261929761723,0.9063439740502937,0.15452961654462388,2.05305988345882,2873,0.8795683954054995,False,True,False,full_2015,shares
UPRO,2500,2500,2016-07-04,2026-05-15,0.0348,0.06636845786783832,0.275493555909284,0.2988810299618263,0.05751187279473232,2.3463055359262546,2873,0.8701705534284719,False,True,False,full_2015,shares
