market,period,tradedate,window,horizon,tail_prob,n_assets,window_rows,future_rows,dq_es,dr_es_concentration,current_es,current_var,current_rv_ann,current_hill_alpha,future_es,future_var,future_rv_ann,future_mdd,future_cum_log_return,future_tail_event,assets
bonds,baseline_2018,2019-04-02,252,21,0.05,15,252,21,0.08888453533944231,0.5588831819658092,0.01067257745846963,0.005946954189594787,0.06956485183267831,1.86984728166461,0.001231605459224126,0.000823612204642484,0.04203094606528262,0.0016382553061513594,0.02033742392236827,0,"SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2019-05-02,252,21,0.05,16,214,21,0.09669697283906153,0.5273550680822108,0.010113929447768599,0.005536951685871932,0.06795218040949999,1.9665882843953404,0.0013193055341355585,0.0011990695774420283,0.0379538417065133,0.0020629632156947686,0.02658220823820544,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2019-06-03,252,21,0.05,16,235,21,0.0928520009762471,0.5327884236978458,0.009726110506097134,0.005454940505897895,0.0659815306404931,1.9665882843953404,0.0017826988963864784,0.0006655359875020412,0.025659566160126154,0.002895661267333538,0.02519287474287548,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2019-07-03,252,21,0.05,16,252,21,0.1539833594200867,0.5399728006493577,0.009397388803604452,0.004965702482842437,0.06408171847658492,1.9665882843953404,0.003514256831716608,0.002629605795451374,0.0276148855996095,0.004389246843942596,0.009188144437034591,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2019-08-01,252,21,0.05,16,252,21,0.15749728866827623,0.5365965593693252,0.009189084577590287,0.0044746513666744075,0.06373974612288558,1.9114488862811179,0.007238385391870445,0.005697104346804729,0.08963838896441341,0.01230233567020167,0.019722607026996887,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2019-08-30,252,21,0.05,16,252,21,0.22840431453612378,0.5059858408240034,0.008581441361852434,0.0044746513666744075,0.06527638491789166,2.1819348864588863,0.005177822886161387,0.0036000874524138196,0.04088670540912985,0.008205625038046449,0.008810774385050645,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2019-09-30,252,21,0.05,16,252,21,0.2339304275860419,0.5412783404237805,0.008562758173241827,0.004117597802880004,0.05901965528437521,2.187173288481422,0.0015181244861519254,0.0010750443919280428,0.02968315115839532,0.002200129370468762,0.031157847722759417,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2019-10-29,252,21,0.05,16,252,21,0.23754173802128936,0.5506819978676819,0.008301146880029833,0.0038039343253357515,0.05859968774069426,1.528509892950351,0.002072395663192598,0.0013682061846680782,0.021034269824612328,0.0050584044214606605,0.005401139911493029,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2019-11-28,252,21,0.05,16,252,21,0.23485457944667182,0.5496658465360811,0.007340329421698545,0.003239679189412249,0.05510029726395995,1.5321339565918428,0.002009660949533946,0.0013524490710442043,0.03399834453462,0.005542444728330653,0.014769683999831994,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2019-12-27,252,21,0.05,16,252,21,0.08879243375503616,0.49479320057492937,0.0060423399493751695,0.002931169216335801,0.04502828223877484,1.7740930532395436,0.025491937927679134,0.01980947807339089,0.1711666373712385,0.03576606705822849,-0.005800243645395966,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2020-01-31,252,21,0.05,16,252,21,0.3903426426666061,0.5910605440429328,0.010029675215701814,0.0037144961372967363,0.06539982580024983,1.2409053190988137,0.018224023458092944,0.018146590216590534,0.14036555103968376,0.03742268626489276,-0.00922030003356739,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2020-03-03,252,21,0.05,16,252,21,0.3160638529701351,0.6100334201551203,0.012667020805477758,0.005033787226180963,0.07502308277688023,1.2334644261855583,0.02730721319877632,0.02401550719363923,0.2270456254337896,0.10601925489482533,-0.017649894620523097,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2020-04-02,252,21,0.05,16,252,21,0.2310611239461842,0.634913683363457,0.017771684746568962,0.008907770639249864,0.09725394504675497,1.8410192522497435,0.0073183317704040365,0.006428102713115112,0.08408938575162646,0.010833349563473482,0.04955160022814706,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2020-05-04,252,21,0.05,16,252,21,0.1586641387706986,0.6207402587212955,0.017771684746568962,0.008907770639249864,0.09980975752544081,1.8410192522497435,0.008707061816917733,0.0057989007424623555,0.08219883137577806,0.009373531804988233,0.019528538572535087,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2020-06-03,252,21,0.05,16,252,21,0.1544696952912076,0.607080667519614,0.017967906319591685,0.00917861490715594,0.10187591178549583,1.8412976859036212,0.01027013095237268,0.006034193747753562,0.07583821153942995,0.014844932621186135,-0.002085268113836021,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2020-07-07,252,21,0.05,16,252,21,0.08137572054220128,0.590271393268439,0.018366966850640078,0.010139185583637335,0.10384683479460588,1.895291367587515,0.003658420028548318,0.002612871776816573,0.03266327435874881,0.011354778175413305,-0.004974289506868264,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2020-08-05,252,21,0.05,16,252,21,0.08076808122139473,0.5899375893584822,0.018366966850640078,0.010139185583637335,0.10401289847354586,1.895291367587515,0.011947791032305517,0.010889849459958197,0.08839366228573954,0.014074116021013938,0.004686819842829455,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2020-09-03,252,21,0.05,16,252,21,0.08667467439661913,0.5978273976102663,0.018510291428042794,0.011161863920354825,0.10390217872687325,2.2205456051423074,0.004575376537518282,0.0026158761745774,0.0384184335961125,0.01148166253508831,-0.001427429012036177,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2020-10-02,252,21,0.05,16,252,21,0.14936379871797634,0.6014745622577995,0.018510291428042794,0.011161863920354825,0.10384467567838815,2.2205456051423074,0.004931947234085482,0.0024098960823296448,0.04519772441442424,0.00750001475227291,0.0037576773421308567,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2020-11-02,252,21,0.05,16,252,21,0.08172612981379683,0.595071681247914,0.018510291428042794,0.011161863920354825,0.10414356771570757,2.2205456051423074,0.007004313523898772,0.004358838013828073,0.07137109865024661,0.009603379221370334,0.01297242475865517,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2020-12-02,252,21,0.05,16,252,21,0.07936507936507936,0.5852792100340186,0.018510291428042794,0.011161863920354825,0.10592225036196809,2.2205456051423074,0.009933482904092284,0.0076686522838503215,0.07780891806059217,0.012124215693458673,0.004702688878305885,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-01-04,252,21,0.05,16,252,21,0.07936507936507936,0.581877683152356,0.01858819901261121,0.011378883509837552,0.10772741538052276,2.2205456051423074,0.013920715162971803,0.010975439013157475,0.11181138177881951,0.03027219244690804,-0.017711241562691254,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-02-03,252,21,0.05,16,252,21,0.08176624131350961,0.5607781921561246,0.01671287294484216,0.011050622351524507,0.10141401901155646,2.3755173623768293,0.005826275095609061,0.005672018157735962,0.05434364674637982,0.019615926583095633,-0.010014854090787244,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-03-04,252,21,0.05,16,252,21,0.1512434745366876,0.5856708713908821,0.015591122295375218,0.01072446261297881,0.09461076093133772,2.8550990738371187,0.014320607830765853,0.014018641131824902,0.10953010923019454,0.019474233985395606,0.008009108714200007,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-04-05,252,21,0.05,16,252,21,0.07936507936507936,0.5734187350608972,0.012025907231146446,0.007911611128579504,0.07600441936066085,3.2825505487004603,0.026456362654682132,0.008114190188110465,0.177181833459748,0.05688030303384062,-0.026921619949599254,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-05-05,252,21,0.05,16,252,21,0.2357736671585043,0.6347425511682107,0.014840520638343438,0.008598964040949645,0.0874614023254323,2.52814007635008,0.0040442622983196475,0.002617945180144605,0.032446399446757125,0.007338750019985851,0.0010140621332256883,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-06-03,252,21,0.05,16,252,21,0.23751571832091706,0.6362600982592507,0.014571210430400152,0.007869144340767381,0.08469980711368061,2.3399716662652517,0.0036211987907505626,0.0028169528225127317,0.026012677734046398,0.005736729691258269,0.0031657347087389993,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-07-02,252,21,0.05,16,252,21,0.314319556224803,0.658980170957764,0.014045255363235422,0.007550592639945368,0.0822862405353432,1.9587275803868234,0.001409674322767937,0.0010866543733314515,0.021688372653638335,0.0032321977819903536,0.00996657659659965,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-08-02,252,21,0.05,16,252,21,0.31485118766370584,0.6621637719431687,0.014045255363235424,0.007550592639945368,0.08202974556984981,2.3559235276139265,0.002107368602228355,0.0017062864037853075,0.017464376288803315,0.0028685033380367875,0.003526809094804277,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-08-31,252,21,0.05,16,252,21,0.3892781257490682,0.6585425230988808,0.013283200995673074,0.006229987223621806,0.07829472844757791,1.8468471249155487,0.004255919216237093,0.004148260534395005,0.02959811596224263,0.012581560851473772,-0.008519585042801495,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-09-29,252,21,0.05,16,252,21,0.39015369703797254,0.6610155905583399,0.01324055908282869,0.005810849401821748,0.07800594514716198,1.8468471249155487,0.005757638698863499,0.004537152530239332,0.037313486046205754,0.018458987505148294,-0.01773446824051388,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-10-28,252,21,0.05,16,252,21,0.38896486582244627,0.6529924059317384,0.013203953427570718,0.005810849401821748,0.07773585945564984,1.8468471249155487,0.006093382523647932,0.005518109401427655,0.04597635373863609,0.017461396971236276,-0.01192097141534296,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-11-29,252,21,0.05,16,252,21,0.3923315935540735,0.6591979098390203,0.01297463547463985,0.005810849401821748,0.07611994276231085,1.6317353819867249,0.0019231394280635992,0.0014364073420313366,0.0324093895875806,0.006414986543459067,0.009545530459594144,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2021-12-28,252,21,0.05,16,252,21,0.39622788338323656,0.6548620467187021,0.012307186378561315,0.005491967909714524,0.07349249372112611,1.4341211413560024,0.008665612404507961,0.008396418518378761,0.05848979440417685,0.043825231885189164,-0.037033890525796156,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-01-27,252,21,0.05,16,252,21,0.3927105961907816,0.639971897571552,0.011025285840509881,0.005491967909714524,0.06868624717044455,1.864896606180028,0.06580032706843633,0.022861878092539922,0.38324204955276814,0.14450271893310096,-0.15718202093414863,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-02-25,252,21,0.05,16,252,21,0.632573796641336,0.7633171295307389,0.021315593789900153,0.007258189004491031,0.1310935571008474,1.3852545114020107,0.022057566637169138,0.003209835108705388,0.20136736393475282,0.0400799681686963,0.040731554587222094,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-03-30,252,21,0.05,16,252,21,0.6283333289701284,0.7247499311826717,0.022795763587714676,0.006807916795596961,0.13996781808507913,1.1948462088491714,0.008123073688537732,0.005811935051100708,0.15345916552691902,0.014856316897739363,0.10188157547522028,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-04-28,252,21,0.05,16,252,21,0.5543971178813276,0.7070187855252292,0.020041159177136118,0.006314986274022675,0.1398495442169973,1.4329556704492037,0.00417319590552639,0.0019534940592659407,0.06488881517133833,0.006372506656822097,0.04015867487753909,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-06-02,252,21,0.05,16,252,21,0.5536029629859543,0.7016556280197885,0.020041159177136118,0.006516988804123453,0.14106726280952037,1.4329556704492037,0.001726644876458005,0.0014600599743002434,0.030563529201320314,0.00254668311960482,0.03249848100829538,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-07-04,252,21,0.05,16,252,21,0.5536335467086063,0.7018606618993325,0.020041159177136114,0.006516988804123453,0.1413242618631748,1.4329556704492037,0.000947161289585413,0.0007347476852675187,0.03620090421729333,0.0009351404495212545,0.02145648955897349,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-08-02,252,21,0.05,16,252,21,0.5537506215970961,0.7026466428092946,0.020041159177136114,0.006516988804123453,0.14161808602535064,1.4329556704492037,0.0012234818951810836,0.0009852046527504394,0.013428130025044106,0.002292497289772988,0.004236493415440753,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-08-31,252,21,0.05,16,252,21,0.5539259599796269,0.7038270729975611,0.020041159177136114,0.006516988804123453,0.14158357886768366,1.4329556704492037,0.012495921360277568,0.009370472114051922,0.08208601566300393,0.0486978495471273,-0.03395554557160042,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-09-29,252,21,0.05,16,252,21,0.5521924755247917,0.7019727761401469,0.020913856269997595,0.007258189004491031,0.14340764789817498,1.4704019494977179,0.004184754897956157,0.0034943019518085365,0.04681455826292713,0.0035193383140099677,0.020579137788571254,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-10-28,252,21,0.05,16,252,21,0.5526421076505585,0.7049019441461645,0.020913856269997595,0.007236106570855562,0.14363509212949735,1.4704019494977179,0.004050852759503412,0.0028969613730323845,0.03267888257633336,0.006596721289606755,0.005634993870681556,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-11-29,252,21,0.05,16,252,21,0.5527227234609324,0.7054297092228822,0.020913856269997595,0.007236106570855562,0.14330687334335934,1.4704019494977179,0.002353595046604179,0.0013750580033533562,0.021232957252443185,0.004608406081380356,0.001109516564614014,0,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
bonds,baseline_2018,2022-12-28,252,21,0.05,16,252,21,0.5543156677485938,0.7160227123773978,0.020913856269997595,0.007236106570855562,0.143135499946883,1.4704019494977179,0.009467814226727107,0.0029783988682886816,0.05996900855762772,0.01696187955744266,-0.007545089213265351,1,"RU000A0ZZAL5,SU26207RMFS9,SU26212RMFS9,SU26218RMFS6,SU26219RMFS4,SU26221RMFS0,SU26224RMFS4,SU26225RMFS1,SU29007RMFS0,SU29008RMFS8,SU29009RMFS6,SU29010RMFS4,SU46012RMFS9,SU46020RMFS2,SU46023RMFS6,SU52002RMFS1"
