market,period,tradedate,window,horizon,tail_prob,tail_group,group_mean_alpha,n_assets,current_es,current_rv_ann,future_es,future_rv_ann,future_mdd,future_cum_log_return,assets
shares,baseline_2018,2021-04-05,504,63,0.025,tail_group_3,3.2105974802414,27,0.033883348253884664,0.1507373851207063,0.011534378874639411,0.10327804433564212,0.04372978381965609,0.028354342267706806,"AFKS,AKRN,ASSB,BSPB,CBOM,CHMF,GAZP,KMEZ,MAGN,MOEX,MRKS,MRKY,MVID,NLMK,NVTK,OGKB,PHOR,PIKK,RGSS,RNFT,SBER,SLEN,SNGS,SNGSP,TATN,TRMK,ZVEZ"
shares,baseline_2018,2021-05-05,504,63,0.025,tail_group_1,1.9278928378519307,27,0.04580839051444704,0.19013041598182887,0.014327855693147217,0.0884241769309461,0.028701825402792203,0.019489207630169057,"APTK,BANE,BANEP,DVEC,FEES,FESH,IRKT,KROT,KZOS,KZOSP,LKOH,LSRG,MRKP,MRKU,MSNG,MTSS,RASP,RKKE,RTKM,SBERP,SIBN,TATNP,TGKA,TGKB,TTLK,UNAC,VSMO"
shares,baseline_2018,2021-05-05,504,63,0.025,tail_group_2,2.379669486168032,26,0.03954878839240587,0.16342332206840446,0.018004705229152852,0.10119653102369552,0.05593506969296347,0.043752783933971515,"ALRS,CHMK,HIMCP,HYDR,IRAO,KMAZ,KMEZ,LSNGP,MRKC,MRKV,MRKY,MRKZ,MTLR,NKNC,NKNCP,NMTP,PMSB,ROSN,RTKMP,RUAL,SBER,SELG,STSBP,UPRO,USBN,VLHZ"
shares,baseline_2018,2021-05-05,504,63,0.025,tail_group_3,3.1205016931216845,27,0.03274782672561957,0.1496238396447284,0.014440919899358648,0.0986368602957225,0.06378997148232757,0.012221141072568307,"AFKS,AKRN,ASSB,BSPB,CBOM,CHMF,GAZP,GCHE,MAGN,MGNT,MOEX,MRKK,MRKS,MVID,NLMK,NVTK,OGKB,PHOR,PIKK,RGSS,RNFT,SLEN,SNGS,SNGSP,TATN,TRMK,ZVEZ"
shares,baseline_2018,2021-06-03,504,63,0.025,tail_group_1,1.9060020211982784,27,0.04456824729676487,0.18628650752402648,0.012808140004966863,0.09242092795725887,0.03894839434640884,0.026480913825089013,"APTK,BANE,BANEP,DVEC,FEES,FESH,IRKT,KROT,KZOS,KZOSP,LKOH,LSRG,MRKP,MRKU,MSNG,MTSS,RASP,RKKE,RTKM,RUAL,SBERP,SIBN,TGKA,TGKB,TTLK,USBN,VSMO"
shares,baseline_2018,2021-06-03,504,63,0.025,tail_group_2,2.3800136885965357,26,0.03948594865595219,0.1619801579247369,0.0171998030596016,0.10848424464100365,0.05126954196973332,0.07925170264577736,"ALRS,ASSB,CHMK,GCHE,HIMCP,HYDR,KMAZ,KMEZ,LSNGP,MRKC,MRKV,MRKY,MRKZ,MTLR,NKNC,NKNCP,PMSB,ROSN,RTKMP,SBER,SELG,STSBP,TATNP,UPRO,VLHZ,ZVEZ"
shares,baseline_2018,2021-06-03,504,63,0.025,tail_group_3,3.1365273577333634,27,0.03391899442175342,0.15558873177153146,0.01579797379535154,0.09950667755494817,0.05770306170449391,0.029434093058980176,"AFKS,AKRN,BSPB,CBOM,CHMF,GAZP,IRAO,MAGN,MGNT,MOEX,MRKK,MRKS,MVID,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,RGSS,RNFT,SLEN,SNGS,SNGSP,TATN,TRMK,UNAC"
shares,baseline_2018,2021-07-02,504,63,0.025,tail_group_1,1.8967303568117584,27,0.045071232363778524,0.18780556481178134,0.014794398325187846,0.09567929576314801,0.03232039436729839,0.06215041312974104,"APTK,BANE,BANEP,DVEC,FEES,FESH,IRAO,IRKT,KROT,KZOS,KZOSP,LKOH,LSRG,MRKP,MRKU,MSNG,MTSS,RKKE,RTKM,RUAL,SBERP,SIBN,TGKA,TGKB,TTLK,USBN,VSMO"
shares,baseline_2018,2021-07-02,504,63,0.025,tail_group_2,2.4023510906952286,26,0.040663818769115984,0.16649194083686691,0.02331401943461337,0.13558271028257327,0.03672102834702917,0.14716202536703063,"ALRS,ASSB,CHMK,HIMCP,HYDR,KMAZ,KMEZ,LSNGP,MGNT,MRKC,MRKV,MRKY,MRKZ,MTLR,NKNC,NKNCP,NMTP,RASP,ROSN,RTKMP,SBER,SELG,TATNP,UPRO,VLHZ,ZVEZ"
shares,baseline_2018,2021-07-02,504,63,0.025,tail_group_3,3.176768577837661,27,0.032398256219839536,0.14820114122728864,0.019636827950183414,0.10379178296520941,0.03889163460398093,0.07298688954372144,"AFKS,AKRN,BSPB,CBOM,CHMF,GAZP,GCHE,MAGN,MOEX,MRKK,MRKS,MVID,NLMK,NVTK,OGKB,PHOR,PIKK,PMSB,RGSS,RNFT,SLEN,SNGS,SNGSP,STSBP,TATN,TRMK,UNAC"
shares,baseline_2018,2021-08-02,504,63,0.025,tail_group_1,1.9424243287759269,27,0.04592457844548978,0.19159506817866767,0.018231112963471373,0.12439544817483975,0.035805485237520474,0.13552462296473317,"ASSB,BANE,BANEP,DVEC,FEES,FESH,HYDR,IRKT,KROT,KZOS,KZOSP,LKOH,LSRG,MRKP,MRKU,MSNG,MTSS,RKKE,RTKM,RTKMP,RUAL,SBERP,SIBN,TGKA,TGKB,TTLK,USBN"
shares,baseline_2018,2021-08-02,504,63,0.025,tail_group_2,2.3877422584845522,26,0.03962233122201845,0.16340149310597032,0.022758716524439216,0.1594897645524735,0.04155694889388273,0.2073528103845373,"ALRS,APTK,BSPB,CHMK,HIMCP,IRAO,KMAZ,KMEZ,LSNGP,MRKC,MRKV,MRKY,MRKZ,MTLR,NKNC,NKNCP,NMTP,RASP,ROSN,SBER,SELG,TATNP,UPRO,VLHZ,VSMO,ZVEZ"
shares,baseline_2018,2021-08-02,504,63,0.025,tail_group_3,3.1580850903622375,27,0.03243856623514068,0.1509208250795542,0.019086976248448323,0.12556353543266435,0.03511648607766249,0.1164871311662337,"AFKS,AKRN,CBOM,CHMF,GAZP,GCHE,MAGN,MGNT,MOEX,MRKK,MRKS,MVID,NLMK,NVTK,OGKB,PHOR,PIKK,PMSB,RGSS,RNFT,SLEN,SNGS,SNGSP,STSBP,TATN,TRMK,UNAC"
shares,baseline_2018,2021-08-31,504,63,0.025,tail_group_1,1.8778699014741418,27,0.04602039230178254,0.18982240382598772,0.029893881360653126,0.1701987800434594,0.11756748433419528,0.010239481886349551,"ASSB,BANE,BANEP,DVEC,FEES,FESH,IRAO,IRKT,KMAZ,KROT,KZOSP,LKOH,LSRG,MRKP,MRKU,MRKY,MSNG,MTSS,RKKE,RTKM,RTKMP,SBERP,SIBN,TGKA,TGKB,TTLK,USBN"
shares,baseline_2018,2021-08-31,504,63,0.025,tail_group_2,2.3864695596438357,26,0.03937288466550935,0.16684671897507034,0.03090396020329826,0.18889055430178678,0.1028962888732704,0.02327619892684564,"ALRS,APTK,BSPB,CBOM,CHMK,HIMCP,HYDR,KMEZ,KZOS,LSNGP,MRKC,MRKV,MRKZ,MTLR,NKNCP,NMTP,RASP,RUAL,SBER,SELG,TATN,TATNP,UPRO,VLHZ,VSMO,ZVEZ"
shares,baseline_2018,2021-08-31,504,63,0.025,tail_group_3,3.118870836136313,27,0.03267755293106923,0.1494445155237691,0.027743338639505698,0.16116770613161835,0.1057289066648921,0.0016045297170205614,"AFKS,AKRN,CHMF,GAZP,GCHE,MAGN,MGNT,MOEX,MRKK,MRKS,MVID,NKNC,NLMK,NVTK,OGKB,PHOR,PIKK,PMSB,RGSS,RNFT,ROSN,SLEN,SNGS,SNGSP,STSBP,TRMK,UNAC"
shares,baseline_2018,2021-09-29,504,63,0.025,tail_group_1,1.8565666185937328,27,0.04477417798205407,0.18680509176796117,0.031245876199590204,0.18684505183152064,0.16325093032094262,-0.06720329140203946,"ASSB,BANE,BANEP,DVEC,FEES,FESH,HIMCP,IRAO,IRKT,KROT,KZOSP,LKOH,LSRG,MRKP,MRKU,MRKY,MSNG,MTSS,RKKE,RTKM,RTKMP,SBERP,SIBN,TGKA,TGKB,TTLK,USBN"
shares,baseline_2018,2021-09-29,504,63,0.025,tail_group_2,2.3259294941021285,26,0.03947497983137241,0.1668042549008407,0.031269801207637025,0.20333546348674028,0.12800147439638399,-0.005071561056481094,"AKRN,ALRS,APTK,BSPB,CHMK,GCHE,HYDR,KMAZ,KMEZ,KZOS,MRKC,MRKV,MRKZ,MTLR,NKNC,NKNCP,RASP,RGSS,RUAL,SBER,SELG,TATNP,UPRO,VLHZ,VSMO,ZVEZ"
shares,baseline_2018,2021-09-29,504,63,0.025,tail_group_3,3.1255065668715054,27,0.03434545839226203,0.1579353990971372,0.029660980632806457,0.1775935559140591,0.1608661914249785,-0.06933411918088915,"AFKS,CBOM,CHMF,GAZP,LSNGP,MAGN,MGNT,MOEX,MRKK,MRKS,MVID,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSB,RNFT,ROSN,SLEN,SNGS,SNGSP,STSBP,TATN,TRMK,UNAC"
shares,baseline_2018,2021-10-28,504,63,0.025,tail_group_1,1.8464385583976701,27,0.04563352961179395,0.1929607801892764,0.05185720547587964,0.23578969389971802,0.20691509930588192,-0.22028588307671032,"ASSB,BANE,BANEP,DVEC,FEES,FESH,IRAO,IRKT,KMEZ,KROT,KZOSP,LSNGP,LSRG,MRKP,MRKS,MRKU,MRKY,MSNG,MTSS,RKKE,RTKM,SBERP,SIBN,TGKA,TGKB,TTLK,USBN"
shares,baseline_2018,2021-10-28,504,63,0.025,tail_group_2,2.3444405653571434,26,0.0413446638765313,0.17746324296420726,0.05114658516372701,0.2487925509490436,0.1757682935291468,-0.15988228618627143,"ALRS,APTK,BSPB,GCHE,HIMCP,HYDR,KMAZ,KZOS,LKOH,MRKC,MRKK,MRKV,MTLR,NKNCP,RASP,RGSS,RTKMP,RUAL,SBER,SELG,TATN,TATNP,UPRO,VLHZ,VSMO,ZVEZ"
shares,baseline_2018,2021-10-28,504,63,0.025,tail_group_3,3.101817862447345,27,0.03261139678089795,0.1508774132275137,0.05128424498397085,0.23987563758813638,0.15543299492031337,-0.15780883162236686,"AFKS,AKRN,CBOM,CHMF,CHMK,GAZP,MAGN,MGNT,MOEX,MRKZ,MVID,NKNC,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSB,RNFT,ROSN,SLEN,SNGS,SNGSP,STSBP,TRMK,UNAC"
shares,baseline_2018,2021-11-29,504,63,0.025,tail_group_1,1.9165532783007242,27,0.04713797556543331,0.20301989256519068,0.21891184026018567,0.7482855019671463,0.4063332990384142,-0.5200920318172904,"ASSB,BANEP,DVEC,FEES,HYDR,IRAO,IRKT,KMEZ,KROT,KZOSP,LSRG,MRKP,MRKS,MRKU,MRKY,MSNG,MTLR,MTSS,RKKE,RTKM,SBERP,SIBN,TGKA,TGKB,TTLK,USBN,VSMO"
shares,baseline_2018,2021-11-29,504,63,0.025,tail_group_2,2.490265856678668,26,0.04115986195136346,0.1766185515602052,0.22946322603800529,0.7734518827702868,0.4004369060773755,-0.4841237280263815,"AKRN,APTK,BANE,BSPB,FESH,KMAZ,KZOS,LKOH,LSNGP,MRKC,MRKK,MRKV,NKNCP,NMTP,OGKB,RASP,RGSS,ROSN,RTKMP,RUAL,SELG,TATN,TATNP,UPRO,VLHZ,ZVEZ"
shares,baseline_2018,2021-11-29,504,63,0.025,tail_group_3,3.2146619821651687,27,0.034350939472961764,0.15573547458432427,0.21112638430284467,0.7236061166313805,0.4091461726410861,-0.49739922913014056,"AFKS,ALRS,CBOM,CHMF,CHMK,GAZP,GCHE,HIMCP,MAGN,MGNT,MOEX,MRKZ,MVID,NKNC,NLMK,NVTK,PHOR,PIKK,PMSB,RNFT,SBER,SLEN,SNGS,SNGSP,STSBP,TRMK,UNAC"
shares,baseline_2018,2021-12-28,504,63,0.025,tail_group_1,1.98283576275234,27,0.04849138109717425,0.20966091739759948,0.22352977909866067,0.8623115106141256,0.41192179101347937,-0.3327543298101852,"APTK,ASSB,BANE,BANEP,DVEC,FEES,FESH,IRAO,IRKT,KMEZ,KROT,KZOSP,LSRG,MRKP,MRKS,MRKU,MRKY,MSNG,MTLR,MTSS,RTKM,SIBN,TATNP,TGKA,TGKB,TTLK,USBN"
shares,baseline_2018,2021-12-28,504,63,0.025,tail_group_2,2.5760640859721344,26,0.041300475660875,0.1782763568780371,0.2172967427877126,0.8010878181535857,0.3915672303052913,-0.2788804994429951,"AKRN,ALRS,BSPB,HIMCP,HYDR,KMAZ,KZOS,LKOH,MGNT,MRKC,MRKK,MRKV,NKNC,NKNCP,OGKB,RGSS,ROSN,RTKMP,RUAL,SBERP,SELG,STSBP,TATN,UPRO,VLHZ,VSMO"
shares,baseline_2018,2021-12-28,504,63,0.025,tail_group_3,3.320715267455466,27,0.03343700078139207,0.15719531553572688,0.2182243182239107,0.8003811580110165,0.412340262255006,-0.35582540181834793,"AFKS,CBOM,CHMF,CHMK,GAZP,GCHE,LSNGP,MAGN,MOEX,MRKZ,MVID,NLMK,NMTP,NVTK,PHOR,PIKK,PMSB,RASP,RKKE,RNFT,SBER,SLEN,SNGS,SNGSP,TRMK,UNAC,ZVEZ"
shares,baseline_2018,2022-01-27,504,63,0.025,tail_group_1,1.9935290184594696,27,0.05060298510291158,0.20952390172715768,0.21141511797314394,0.8239419352017797,0.3637768852083869,-0.07605230615223947,"AKRN,ASSB,BANE,DVEC,FEES,FESH,IRAO,IRKT,KMEZ,KROT,KZOS,KZOSP,LSRG,MRKP,MRKU,MRKY,MSNG,MTLR,RTKM,SIBN,TATNP,TGKA,TGKB,TTLK,USBN,VLHZ,VSMO"
shares,baseline_2018,2022-01-27,504,63,0.025,tail_group_2,2.4710435572083984,26,0.04644694310477285,0.19615773905051145,0.22765203901235995,0.8469697627032469,0.3820267570947853,-0.17954685359936226,"ALRS,APTK,BANEP,CBOM,GAZP,HIMCP,HYDR,KMAZ,LKOH,LSNGP,MAGN,MGNT,MRKK,MRKS,MTSS,NKNC,NKNCP,NMTP,RASP,ROSN,RTKMP,RUAL,SBER,SELG,TATN,TRMK"
shares,baseline_2018,2022-01-27,504,63,0.025,tail_group_3,3.316130270280041,27,0.038152675367445474,0.16321659225885046,0.2203672126145818,0.8325303353683157,0.3881183383357001,-0.23824254483293275,"AFKS,BSPB,CHMF,CHMK,GCHE,MOEX,MRKC,MRKV,MRKZ,MVID,NLMK,NVTK,OGKB,PHOR,PIKK,PMSB,RGSS,RKKE,RNFT,SBERP,SLEN,SNGS,SNGSP,STSBP,UNAC,UPRO,ZVEZ"
shares,baseline_2018,2022-02-25,504,63,0.025,tail_group_1,1.5769336342068032,27,0.08170516945417869,0.35101171827824984,0.04206846626899803,0.47637867676542517,0.07425456233191552,0.3268312019183315,"APTK,ASSB,BANEP,DVEC,FEES,FESH,IRAO,IRKT,KROT,KZOSP,LSRG,MRKK,MRKP,MRKU,MRKY,MSNG,MTLR,MTSS,NKNCP,NMTP,RASP,ROSN,SIBN,TATNP,TGKA,TTLK,USBN"
shares,baseline_2018,2022-02-25,504,63,0.025,tail_group_2,1.8573942302067838,26,0.07440173513682535,0.3156632181932961,0.0416367852663536,0.4008575087176847,0.10043001741814583,0.2160667995195585,"AFKS,BSPB,CHMK,GAZP,HYDR,KMAZ,KMEZ,KZOS,LKOH,LSNGP,MAGN,MGNT,MRKC,MRKS,MRKV,OGKB,PIKK,RTKM,RTKMP,RUAL,SBERP,SELG,TATN,TGKB,UPRO,VSMO"
shares,baseline_2018,2022-02-25,504,63,0.025,tail_group_3,2.2831217035425277,27,0.06058340369445359,0.27266822258566314,0.03464188774395009,0.38302751506400545,0.13133298604382015,0.15093329508262876,"AKRN,ALRS,BANE,CBOM,CHMF,GCHE,HIMCP,MOEX,MRKZ,MVID,NKNC,NLMK,NVTK,PHOR,PMSB,RGSS,RKKE,RNFT,SBER,SLEN,SNGS,SNGSP,STSBP,TRMK,UNAC,VLHZ,ZVEZ"
shares,baseline_2018,2022-03-30,504,63,0.025,tail_group_1,1.5972270485438511,27,0.07002861881892773,0.34315938692013914,0.03878989449961683,0.3036911022661735,0.11300608224604913,0.14752291323222597,"ALRS,ASSB,BANE,BANEP,BSPB,DVEC,FEES,GAZP,IRAO,IRKT,KZOS,KZOSP,LSNGP,MRKK,MRKP,MRKU,MRKY,MRKZ,MTSS,NMTP,OGKB,RASP,RGSS,ROSN,TGKA,UPRO,USBN"
shares,baseline_2018,2022-03-30,504,63,0.025,tail_group_2,1.9138117197859568,26,0.06371369888040526,0.31420836675523794,0.0296563186979555,0.2597558594752439,0.13309796164054177,0.050350286963883086,"CBOM,CHMF,FESH,HIMCP,KMAZ,KMEZ,KROT,LSRG,MAGN,MRKC,MRKS,MRKV,MSNG,MTLR,MVID,NKNCP,PIKK,RKKE,RNFT,RTKM,RTKMP,SBER,SBERP,SNGSP,TATNP,TTLK"
shares,baseline_2018,2022-03-30,504,63,0.025,tail_group_3,2.32423218830072,27,0.054781532000037166,0.29085088207258764,0.03252915857860045,0.24920172831432108,0.11038641473247512,0.02803019168906778,"AFKS,AKRN,APTK,CHMK,GCHE,HYDR,LKOH,MGNT,MOEX,NKNC,NLMK,NVTK,PHOR,PMSB,RUAL,SELG,SIBN,SLEN,SNGS,STSBP,TATN,TGKB,TRMK,UNAC,VLHZ,VSMO,ZVEZ"
shares,baseline_2018,2022-04-28,504,63,0.025,tail_group_1,1.579557413308345,27,0.06870775581313254,0.34052710210665815,0.025138564053424205,0.18490709654138612,0.07236283694493406,0.020712924572945483,"ALRS,ASSB,BANE,BANEP,BSPB,CHMF,DVEC,FEES,IRAO,IRKT,KZOSP,LSNGP,MRKK,MRKP,MRKU,MRKY,MRKZ,MTSS,NKNCP,NMTP,OGKB,RGSS,ROSN,RTKM,TGKB,UPRO,USBN"
shares,baseline_2018,2022-04-28,504,63,0.025,tail_group_2,1.9417106237804922,26,0.0594776262430831,0.322192409323269,0.033898629758973384,0.18321221595555934,0.09236492988124423,-0.024367404338786522,"AKRN,APTK,FESH,GAZP,KMAZ,KMEZ,KROT,KZOS,LSRG,MAGN,MRKC,MRKS,MRKV,MSNG,MTLR,PHOR,PIKK,RASP,RNFT,RTKMP,SBERP,SELG,SIBN,TATNP,TGKA,VLHZ"
shares,baseline_2018,2022-04-28,504,63,0.025,tail_group_3,2.348732207033137,27,0.059986738424117864,0.30544805484807275,0.028470816089516765,0.1875481258544811,0.09787694662964996,-0.036448524578982795,"AFKS,CBOM,CHMK,GCHE,HIMCP,HYDR,LKOH,MGNT,MOEX,MVID,NKNC,NLMK,NVTK,PMSB,RKKE,RUAL,SBER,SLEN,SNGS,SNGSP,STSBP,TATN,TRMK,TTLK,UNAC,VSMO,ZVEZ"
shares,baseline_2018,2022-06-02,504,63,0.025,tail_group_1,1.6068308728310574,27,0.06866694711790436,0.3454401922975667,0.03113029108400566,0.18378368150847882,0.08619932097921923,0.0632621094609553,"ALRS,ASSB,BANEP,BSPB,CHMF,DVEC,FEES,GAZP,IRAO,IRKT,KMEZ,KZOS,KZOSP,LSNGP,MRKC,MRKP,MRKU,MRKY,MTSS,NMTP,OGKB,RGSS,RTKM,TATNP,TGKA,UPRO,USBN"
shares,baseline_2018,2022-06-02,504,63,0.025,tail_group_2,1.977919979902519,26,0.05965826675198979,0.3191829895573466,0.023655421473251063,0.17033734472943482,0.08280217767417253,0.03259893651333585,"AKRN,APTK,BANE,FESH,KMAZ,KROT,LSRG,MAGN,MGNT,MRKK,MRKS,MRKV,MSNG,MTLR,MVID,NKNCP,NVTK,PIKK,RASP,RNFT,RTKMP,SBERP,SELG,SNGSP,TGKB,VLHZ"
shares,baseline_2018,2022-06-02,504,63,0.025,tail_group_3,2.3811261268987884,27,0.058876281712928545,0.30629009766374393,0.028092922186851627,0.1563963740120027,0.06244769340151668,0.05377065755748857,"AFKS,CBOM,CHMK,GCHE,HIMCP,HYDR,LKOH,MOEX,MRKZ,NKNC,NLMK,PHOR,PMSB,RKKE,ROSN,RUAL,SBER,SIBN,SLEN,SNGS,STSBP,TATN,TRMK,TTLK,UNAC,VSMO,ZVEZ"
shares,baseline_2018,2022-07-04,504,63,0.025,tail_group_1,1.6227742942304095,27,0.06814108164161213,0.34305304088520133,0.07971749696187452,0.30382614410050107,0.22002111419939252,-0.14003052005482575,"ASSB,BANE,BANEP,BSPB,CHMF,DVEC,FEES,GAZP,IRAO,IRKT,KMEZ,KZOS,KZOSP,LSNGP,MRKC,MRKP,MRKU,MRKY,MTSS,NMTP,RASP,RTKM,TATNP,TGKA,TGKB,UPRO,USBN"
shares,baseline_2018,2022-07-04,504,63,0.025,tail_group_2,1.996753916202149,26,0.06289017086700134,0.3277653476029608,0.08345428525663422,0.3034392622427438,0.2157087022062676,-0.16584291004781523,"ALRS,APTK,FESH,KMAZ,KROT,LSRG,MAGN,MRKK,MRKS,MRKV,MSNG,MTLR,MVID,NKNCP,OGKB,PHOR,PIKK,PMSB,RGSS,RNFT,ROSN,RTKMP,SBERP,SELG,SNGSP,ZVEZ"
shares,baseline_2018,2022-07-04,504,63,0.025,tail_group_3,2.4301063742708,27,0.05848633350313781,0.3033842010269415,0.07114944054023936,0.2744502152660431,0.20491681211145252,-0.12629126327599421,"AFKS,AKRN,CBOM,CHMK,GCHE,HIMCP,HYDR,LKOH,MGNT,MOEX,MRKZ,NKNC,NLMK,NVTK,RKKE,RUAL,SBER,SIBN,SLEN,SNGS,STSBP,TATN,TRMK,TTLK,UNAC,VLHZ,VSMO"
shares,baseline_2018,2022-08-02,504,63,0.025,tail_group_1,1.6150896974706288,27,0.06996554090492133,0.3549547286433795,0.07982521873659842,0.33785393681245063,0.23305874082816136,0.012214432801943169,"ASSB,BANEP,BSPB,CHMF,DVEC,FEES,GAZP,IRAO,IRKT,KMEZ,KZOS,KZOSP,LSNGP,MRKC,MRKP,MRKU,MRKY,MTSS,NMTP,RASP,RTKM,SBERP,TATNP,TGKA,TGKB,UPRO,USBN"
shares,baseline_2018,2022-08-02,504,63,0.025,tail_group_2,2.01392328797214,26,0.06291132397687632,0.3219924375258795,0.0799333669160862,0.33081636126556946,0.22407525956591423,-0.019294513590609817,"ALRS,APTK,BANE,FESH,HYDR,KROT,LSRG,MAGN,MRKK,MRKS,MRKV,MSNG,MTLR,MVID,NKNCP,NVTK,OGKB,PHOR,PIKK,PMSB,RGSS,RNFT,ROSN,RTKMP,SNGSP,ZVEZ"
shares,baseline_2018,2022-08-02,504,63,0.025,tail_group_3,2.4423570853287995,27,0.058107487107594315,0.3006499059190193,0.0744322327230802,0.3173830969233214,0.2195356570574255,-0.025994479173828203,"AFKS,AKRN,CBOM,CHMK,GCHE,HIMCP,KMAZ,LKOH,MGNT,MOEX,MRKZ,NKNC,NLMK,RKKE,RUAL,SBER,SELG,SIBN,SLEN,SNGS,STSBP,TATN,TRMK,TTLK,UNAC,VLHZ,VSMO"
shares,baseline_2018,2022-08-31,504,63,0.025,tail_group_1,1.6166447105057065,27,0.0690132013674041,0.35152257035709034,0.0799377685847529,0.32877728448368476,0.22953206534507153,-0.022013140966270776,"ASSB,BANEP,BSPB,CHMF,DVEC,FEES,GAZP,IRAO,IRKT,KMEZ,KROT,KZOSP,LSNGP,MRKC,MRKP,MRKU,MRKV,MRKY,MTSS,NMTP,RASP,RNFT,RTKM,TATNP,TGKA,UPRO,USBN"
shares,baseline_2018,2022-08-31,504,63,0.025,tail_group_2,2.003849113797327,26,0.06374707299535429,0.32789959168594945,0.07980586682091428,0.33232334862289037,0.22906686573643686,-0.06991410085318657,"ALRS,APTK,BANE,FESH,HYDR,KZOS,LSRG,MAGN,MGNT,MRKK,MRKS,MSNG,MTLR,MVID,NKNCP,OGKB,PHOR,PIKK,PMSB,RGSS,ROSN,RTKMP,SBERP,SNGSP,TGKB,ZVEZ"
shares,baseline_2018,2022-08-31,504,63,0.025,tail_group_3,2.4532542239919644,27,0.05785671671183586,0.3007811232636749,0.07444246074435051,0.31404427382835004,0.21978789448006408,-0.051316473196065755,"AFKS,AKRN,CBOM,CHMK,GCHE,HIMCP,KMAZ,LKOH,MOEX,MRKZ,NKNC,NLMK,NVTK,RKKE,RUAL,SBER,SELG,SIBN,SLEN,SNGS,STSBP,TATN,TRMK,TTLK,UNAC,VLHZ,VSMO"
shares,baseline_2018,2022-09-29,504,63,0.025,tail_group_1,1.585159844410057,27,0.07783106541503113,0.3561087613749533,0.027752961308479998,0.20663614816405593,0.039537546512849575,0.17493470791671092,"APTK,ASSB,BSPB,CHMF,DVEC,FESH,GAZP,IRKT,KROT,KZOSP,LSNGP,LSRG,MRKC,MRKP,MRKV,MRKY,MTLR,MTSS,NMTP,PIKK,RASP,RNFT,SNGSP,TATNP,TGKA,TGKB,UPRO"
shares,baseline_2018,2022-09-29,504,63,0.025,tail_group_2,1.9346812453888627,26,0.0781309068395253,0.3542466428704842,0.02566586273143199,0.19352972428702545,0.04070714551378363,0.16667296595406325,"AFKS,ALRS,BANE,BANEP,FEES,HIMCP,IRAO,KMAZ,KMEZ,KZOS,MRKK,MRKS,MRKZ,MVID,NKNCP,NLMK,PHOR,RGSS,ROSN,RTKMP,SBERP,SELG,SIBN,SNGS,USBN,ZVEZ"
shares,baseline_2018,2022-09-29,504,63,0.025,tail_group_3,2.375081922180848,27,0.06436331452511675,0.30585981716763244,0.02303886901743782,0.1738597444498265,0.03770374281254951,0.15016527222994255,"AKRN,CBOM,CHMK,GCHE,HYDR,LKOH,MAGN,MGNT,MOEX,MRKU,MSNG,NKNC,NVTK,OGKB,PMSB,RKKE,RTKM,RUAL,SBER,SLEN,STSBP,TATN,TRMK,TTLK,UNAC,VLHZ,VSMO"
shares,baseline_2018,2022-10-28,504,63,0.025,tail_group_1,1.5952987152575306,27,0.076522797277851,0.3527720883240807,0.01815528717088831,0.1286495902618414,0.03721497170363197,0.10473711216302295,"APTK,ASSB,BSPB,CHMF,DVEC,FESH,GAZP,IRKT,KMEZ,KROT,KZOSP,LSNGP,LSRG,MRKC,MRKP,MRKV,MRKY,MTLR,MTSS,NMTP,PIKK,RASP,SNGSP,TATNP,TGKA,TGKB,UPRO"
shares,baseline_2018,2022-10-28,504,63,0.025,tail_group_2,1.9584670940971198,26,0.08410202733999313,0.39441793010143256,0.015576436424012624,0.12898417113362792,0.034752517823178786,0.12691718058977394,"AFKS,ALRS,BANEP,CHMK,FEES,HIMCP,IRAO,KZOS,MRKK,MRKS,MRKU,MVID,NKNCP,OGKB,PHOR,RGSS,RNFT,ROSN,RTKMP,SBER,SBERP,SELG,SNGS,USBN,VLHZ,ZVEZ"
shares,baseline_2018,2022-10-28,504,63,0.025,tail_group_3,2.4112642693786124,27,0.06094640686239679,0.28577650850493425,0.017392202907772963,0.11313762258867731,0.021253212698274848,0.12374688447340482,"AKRN,BANE,CBOM,GCHE,HYDR,KMAZ,LKOH,MAGN,MGNT,MOEX,MRKZ,MSNG,NKNC,NLMK,NVTK,PMSB,RKKE,RTKM,RUAL,SIBN,SLEN,STSBP,TATN,TRMK,TTLK,UNAC,VSMO"
shares,baseline_2018,2022-11-29,504,63,0.025,tail_group_1,1.6144517110474004,27,0.0783118573125804,0.36156599355248886,0.03167302832301834,0.17819999433758488,0.061381397724991626,0.18039605484647014,"AFKS,APTK,BSPB,CHMF,DVEC,FESH,GAZP,IRKT,KMEZ,KROT,KZOSP,LSNGP,LSRG,MRKC,MRKP,MRKV,MRKY,MTLR,MTSS,NMTP,PIKK,RASP,SNGSP,TATNP,TGKA,TGKB,UPRO"
